date_sold,bedrooms,bathrooms,m2_living,m2_total,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_total15,price,yr_built_bins,renovated,basement_cat,month,year
05/06/2014,3,3,248.98,905.8,1,False,0,4,3,149.57,99.41,1979,0,98034,47.7028,-122.231,230.4,812.89,653000,1965-1983,True,large,5,2014
11/06/2014,3,2,127.28,774.43,1,False,0,5,3,127.28,,1964,0,98133,47.7458,-122.331,164.44,677.07,371500,1947-1965,True,no_basement,11,2014
16/03/2015,3,2,144.93,1950.95,1,False,0,3,3,144.93,,1954,0,98166,47.4776,-122.337,99.41,735.79,284000,1947-1965,True,no_basement,3,2015
02/01/2015,3,2,200.67,663.32,1,False,0,4,3,155.15,45.52,1978,0,98023,47.3026,-122.374,179.3,682.83,272000,1965-1983,True,small,2,2015
02/05/2014,3,2,124.49,735.04,2,False,0,3,3,124.49,,1955,0,98133,47.7658,-122.339,137.5,737.64,313000,1947-1965,True,no_basement,2,2014
16/01/2015,4,3,360.46,3251.86,2,False,0,3,4,238.76,121.7,1984,0,98033,47.6477,-122.182,347.45,3272.95,917500,1983-2001,True,large,1,2015
29/09/2014,4,3,240.62,760.87,2,False,0,4,3,240.62,,1980,0,98006,47.5619,-122.125,209.96,774.34,673000,1965-1983,True,no_basement,9,2014
10/02/2015,3,3,104.05,102.19,2,False,0,3,3,76.18,27.87,2008,0,98122,47.6106,-122.31,147.71,166.76,425000,2001-2015,True,small,10,2015
09/07/2014,5,3,183.02,501.67,1,False,0,3,3,122.63,60.39,1986,0,98144,47.5868,-122.308,118.91,199.74,399950,1983-2001,True,medium,9,2014
30/05/2014,3,1,113.34,445.93,1,False,0,3,2,113.34,,1901,0,98122,47.6101,-122.307,111.48,445.93,385000,1900-1947,True,no_basement,5,2014
17/11/2014,3,2,181.16,702.34,1,False,2,4,3,122.63,58.53,1975,0,98022,47.1976,-121.999,181.16,830.64,269950,1965-1983,True,medium,11,2014
07/01/2015,2,1,125.42,763.66,1,False,0,3,3,98.48,26.94,1949,0,98177,47.7224,-122.358,143.07,769.23,330000,1947-1965,True,small,7,2015
25/07/2014,3,3,155.15,538.55,2,False,0,3,3,155.15,,1988,0,98030,47.3505,-122.179,155.15,574.41,260000,1983-2001,True,no_basement,7,2014
14/04/2015,4,3,221.11,476.12,2,False,0,4,3,156.08,65.03,1925,0,98126,47.5384,-122.376,130.99,499.35,470000,1900-1947,True,medium,4,2015
13/06/2014,4,3,226.68,891.86,2,False,0,5,3,226.68,,1961,0,98034,47.7044,-122.2,212.75,891.86,589000,1947-1965,True,no_basement,6,2014
23/07/2014,2,2,97.55,317.63,2,False,0,3,3,97.55,,1996,0,98038,47.3848,-122.039,97.55,317.45,163500,1983-2001,True,no_basement,7,2014
05/09/2014,4,3,290.78,1246.01,2,False,0,3,4,198.81,91.97,1993,0,98052,47.6993,-122.102,209.96,927.54,835000,1983-2001,True,large,5,2014
21/11/2014,5,3,379.97,1193.79,1,False,2,4,4,194.17,185.8,1986,0,98033,47.6627,-122.188,235.97,954.11,1100000,1983-2001,True,large,11,2014
15/04/2015,4,2,138.42,929.02,1,False,0,4,3,102.19,36.23,1969,0,98023,47.3099,-122.379,203.46,827.76,269000,1965-1983,True,small,4,2015
05/05/2014,3,3,176.51,812.34,2,False,0,3,3,176.51,,1987,0,98074,47.62,-122.043,188.59,812.34,560000,1983-2001,True,no_basement,5,2014
18/04/2015,4,1,123.56,222.97,2,False,0,4,2,123.56,,1901,0,98103,47.65,-122.34,123.56,408.77,615000,1900-1947,True,no_basement,4,2015
05/12/2014,3,3,207.17,931.44,1,False,0,3,3,132.85,74.32,1975,0,98052,47.6647,-122.153,207.17,867.71,585188,1965-1983,True,medium,5,2014
18/08/2014,3,2,153.29,880.71,1,False,0,3,3,113.34,39.95,1977,0,98034,47.726,-122.191,143.07,780.38,305000,1965-1983,True,small,8,2014
05/11/2014,3,1,110.55,819.4,1,False,0,3,2,110.55,,1959,0,98058,47.4616,-122.184,114.27,741.36,166950,1947-1965,True,no_basement,5,2014
12/09/2014,3,3,198.81,919.45,1,False,0,4,3,198.81,,1959,0,98040,47.5505,-122.219,248.98,936.73,799000,1947-1965,True,no_basement,12,2014
25/06/2014,3,3,202.53,697.51,1,False,0,4,3,131.92,70.61,1962,0,98133,47.7606,-122.336,176.51,726.31,400000,1947-1965,True,medium,6,2014
01/12/2014,3,1,98.48,950.2,1,False,0,3,3,98.48,,1948,0,98155,47.7481,-122.3,145.86,950.2,230000,1947-1965,True,no_basement,1,2014
15/05/2014,3,3,157.0,466.83,2,False,0,3,3,157.0,,2003,0,98023,47.2779,-122.347,236.9,464.6,256883,2001-2015,True,no_basement,5,2014
11/11/2014,4,2,183.02,602.01,2,False,0,5,3,104.98,78.04,1920,0,98108,47.5511,-122.312,139.35,602.01,423000,1900-1947,True,medium,11,2014
23/07/2014,3,3,199.74,379.41,2,False,0,3,3,199.74,,2007,0,98126,47.5488,-122.372,162.58,221.57,465000,2001-2015,True,no_basement,7,2014
13/01/2015,3,3,177.44,6151.15,2,False,0,3,3,177.44,,1997,0,98024,47.5385,-121.911,216.46,6249.35,440000,1983-2001,True,no_basement,1,2015
14/10/2014,3,2,125.42,14406.63,1,False,0,4,3,125.42,,1969,0,98038,47.4058,-121.994,144.93,4734.76,385000,1965-1983,True,no_basement,10,2014
11/03/2015,3,1,79.9,1089.28,1,False,0,4,2,79.9,,1943,0,98056,47.5093,-122.184,120.77,883.87,210000,1900-1947,True,no_basement,11,2015
12/11/2014,3,3,180.23,1389.07,2,False,0,3,3,180.23,,1994,0,98042,47.3777,-122.165,188.59,970.83,297000,1983-2001,True,no_basement,12,2014
16/07/2014,3,1,93.83,464.51,1,False,0,3,3,93.83,,1952,0,98107,47.675,-122.394,156.08,464.51,470000,1947-1965,True,no_basement,7,2014
04/08/2014,3,2,120.77,684.69,1,False,0,4,3,83.61,37.16,1976,0,98023,47.3025,-122.37,132.85,696.77,226500,1965-1983,True,small,4,2014
03/03/2015,3,1,84.54,785.02,1,False,0,4,2,84.54,,1962,0,98059,47.4787,-122.158,130.06,746.93,274250,1947-1965,True,no_basement,3,2015
04/08/2014,4,2,230.4,1022.85,1,False,0,4,4,151.43,78.97,1966,0,98040,47.5378,-122.219,257.34,998.14,840000,1965-1983,True,medium,4,2014
19/09/2014,3,3,226.68,426.14,2,False,0,3,3,226.68,,2010,0,98052,47.7073,-122.114,255.48,426.14,677900,2001-2015,True,no_basement,9,2014
05/02/2015,3,1,93.83,544.78,1,False,0,3,3,93.83,,1915,0,98116,47.5733,-122.381,119.84,464.51,425000,1900-1947,True,no_basement,5,2015
23/11/2014,2,1,83.61,891.86,1,False,0,3,2,83.61,,1941,0,98166,47.4604,-122.339,116.13,1326.64,180250,1900-1947,True,no_basement,11,2014
17/07/2014,6,3,213.68,316.24,2,False,0,3,3,148.64,65.03,1920,1994,98133,47.7067,-122.343,144.93,121.89,464000,1900-1947,True,medium,7,2014
22/04/2015,4,3,144.0,704.11,2,False,0,3,3,144.0,,1993,0,98038,47.354,-122.047,151.43,594.3,320000,1983-2001,True,no_basement,4,2015
17/07/2014,3,3,117.99,145.48,2,False,0,3,3,98.48,19.51,2014,0,98105,47.6647,-122.284,107.77,123.28,625504,2001-2015,True,small,7,2014
15/05/2014,4,3,208.1,1117.8,1,False,0,3,4,208.1,,1983,0,98074,47.6143,-122.017,234.11,1149.02,592500,1965-1983,True,no_basement,5,2014
14/01/2015,3,3,252.14,1666.3,2,False,0,3,4,252.14,,2005,0,98001,47.3185,-122.275,240.62,1708.1,465000,2001-2015,True,no_basement,1,2015
27/05/2014,4,3,159.79,582.5,2,False,0,3,3,159.79,,1978,0,98118,47.5458,-122.268,197.88,808.25,477000,1965-1983,True,no_basement,5,2014
15/01/2015,2,1,78.97,1523.6,1,False,0,3,2,78.97,,1923,0,98168,47.4889,-122.299,102.19,1343.27,280000,1900-1947,True,no_basement,1,2015
21/02/2015,5,3,306.58,3109.81,1,False,3,3,4,173.73,132.85,1957,1991,98040,47.5673,-122.21,356.37,1946.58,1510000,1947-1965,True,large,2,2015
03/07/2014,3,3,209.03,528.8,2,False,0,3,3,209.03,,2000,0,98146,47.5133,-122.379,122.63,500.74,445838,1983-2001,True,no_basement,3,2014
28/08/2014,2,3,362.32,1380.9,1,False,3,3,3,181.16,181.16,1947,0,98144,47.5884,-122.291,239.69,481.61,1070000,1900-1947,True,large,8,2014
23/10/2014,2,2,122.63,1003.34,1,False,0,4,3,122.63,,1947,0,98177,47.7145,-122.367,196.95,1118.54,467000,1900-1947,True,no_basement,10,2014
22/08/2014,4,3,256.41,598.29,2,False,0,3,4,256.41,,1999,0,98075,47.5836,-122.026,285.21,755.02,686000,1983-2001,True,no_basement,8,2014
05/06/2014,3,2,162.58,905.8,1,False,0,3,3,125.42,37.16,1961,0,98198,47.398,-122.299,176.51,940.64,279950,1947-1965,True,small,5,2014
04/09/2014,4,3,216.46,1805.65,2,False,0,3,3,216.46,,1987,0,98011,47.7663,-122.215,177.44,934.13,527000,1983-2001,True,no_basement,4,2014
18/09/2014,3,3,206.24,1488.29,1,False,0,4,3,165.37,40.88,1966,0,98030,47.3758,-122.217,193.24,890.28,325000,1965-1983,True,small,9,2014
03/09/2014,3,3,187.66,778.43,2,False,0,3,3,187.66,,1994,0,98038,47.3828,-122.023,187.66,746.1,328000,1983-2001,True,no_basement,3,2014
04/06/2014,3,3,116.13,696.77,1,False,0,5,3,116.13,,1942,0,98146,47.5123,-122.373,118.91,686.73,390000,1900-1947,True,no_basement,4,2014
09/03/2015,2,2,140.28,605.35,1,False,0,3,3,140.28,,2005,0,98053,47.7076,-122.013,152.36,558.25,479950,2001-2015,True,no_basement,9,2015
29/05/2014,4,3,159.79,906.08,1,False,0,4,3,104.05,55.74,1978,0,98023,47.2922,-122.371,140.28,906.08,264950,1965-1983,True,medium,5,2014
15/01/2015,3,1,132.85,1416.39,1,False,0,4,3,91.04,41.81,1961,0,98031,47.4075,-122.214,182.09,1214.05,235000,1947-1965,True,small,1,2015
03/03/2015,3,3,137.5,439.33,2,False,0,3,3,137.5,,2004,0,98053,47.6794,-122.034,209.03,439.33,516500,2001-2015,True,no_basement,3,2015
13/04/2015,2,2,134.71,1467.67,2,True,4,3,3,114.27,20.44,1915,1978,98166,47.4497,-122.375,188.59,1225.66,655000,1900-1947,True,small,4,2015
16/06/2014,4,3,211.82,1425.77,1,False,0,5,3,211.82,,1960,0,98059,47.5218,-122.164,211.82,1425.77,500000,1947-1965,False,no_basement,6,2014
21/11/2014,6,3,273.13,682.83,1,False,0,3,3,165.37,107.77,1978,0,98023,47.3103,-122.339,196.95,765.14,315000,1965-1983,True,large,11,2014
20/11/2014,2,1,92.9,947.6,1,False,0,3,2,92.9,,1961,0,98024,47.5687,-121.899,106.84,1272.95,213000,1947-1965,True,no_basement,11,2014
02/09/2014,3,2,230.4,490.52,2,False,0,5,3,150.5,79.9,1947,0,98108,47.5575,-122.303,194.17,445.93,475000,1900-1947,True,medium,2,2014
10/06/2014,5,4,349.31,2604.98,2,False,0,3,4,349.31,,1983,0,98033,47.6489,-122.183,318.65,3260.5,1030000,1965-1983,True,no_basement,10,2014
09/04/2015,3,2,206.24,8760.68,1,False,0,5,3,152.36,53.88,1976,0,98010,47.3459,-121.95,192.31,7441.47,416000,1965-1983,True,medium,9,2015
20/03/2015,4,1,183.02,440.36,2,False,0,3,3,155.15,27.87,1904,2005,98122,47.6136,-122.303,140.28,440.36,410000,1900-1947,True,small,3,2015
01/07/2014,3,4,355.82,20557.79,2,False,0,3,4,327.95,27.87,1993,0,98077,47.7641,-122.023,271.27,13799.61,800000,1983-2001,True,small,1,2014
29/05/2014,6,3,409.7,1303.79,1,False,2,4,4,218.32,191.38,1965,0,98003,47.3376,-122.324,241.55,1299.52,472000,1947-1965,True,large,5,2014
08/12/2014,3,2,132.85,790.13,1,False,0,4,3,132.85,,1968,0,98003,47.3173,-122.319,110.55,802.68,225000,1965-1983,True,no_basement,8,2014
01/10/2014,2,1,77.11,557.41,1,False,0,3,2,77.11,,1940,0,98126,47.5308,-122.376,77.11,460.8,210000,1900-1947,True,no_basement,1,2014
27/01/2015,2,1,132.85,464.51,2,False,0,2,3,132.85,,1925,0,98115,47.6727,-122.299,134.71,348.38,455000,1900-1947,True,no_basement,1,2015
27/04/2015,3,1,120.77,772.58,1,False,0,4,2,120.77,,1954,0,98002,47.3221,-122.216,117.06,772.58,225000,1947-1965,True,no_basement,4,2015
26/08/2014,2,1,95.69,284.28,1,False,2,4,3,73.39,22.3,1918,0,98103,47.6779,-122.353,129.13,284.28,480000,1900-1947,True,small,8,2014
12/02/2015,3,3,254.55,1102.94,2,False,0,3,4,254.55,,1990,0,98023,47.3076,-122.395,238.76,964.05,363000,1983-2001,True,no_basement,12,2015
29/09/2014,4,3,339.09,776.11,1,True,4,3,4,170.01,169.08,2000,0,98074,47.6338,-122.072,289.86,1750.37,2400000,1983-2001,True,large,9,2014
26/02/2015,2,2,66.89,475.66,1,False,0,3,2,66.89,,1954,0,98106,47.5218,-122.357,106.84,238.39,181000,1947-1965,True,no_basement,2,2015
14/03/2015,4,2,186.73,679.3,1,False,0,4,3,186.73,,1976,0,98002,47.2785,-122.213,186.73,710.7,250000,1965-1983,True,no_basement,3,2015
22/04/2015,3,2,144.93,278.71,1,False,0,4,2,71.53,73.39,1918,0,98103,47.6846,-122.345,129.13,278.71,481000,1900-1947,True,medium,4,2015
23/09/2014,3,2,168.15,669.73,1,False,0,4,3,115.2,52.95,1978,0,98032,47.3656,-122.278,162.58,669.73,260000,1965-1983,True,medium,9,2014
13/05/2014,4,3,312.15,713.95,2,False,0,3,4,312.15,,2001,0,98058,47.4369,-122.111,284.28,610.09,455000,1983-2001,True,no_basement,5,2014
01/04/2015,3,3,140.28,3365.29,2,False,0,3,3,140.28,,1991,0,98045,47.4616,-121.711,160.72,3365.29,415000,1983-2001,True,no_basement,1,2015
21/04/2015,3,1,130.06,328.69,1,False,0,3,3,74.32,55.74,1953,0,98118,47.5405,-122.27,150.5,588.16,349500,1947-1965,True,medium,4,2015
29/09/2014,3,3,160.72,691.38,2,False,0,3,3,160.72,,1987,0,98030,47.3507,-122.178,151.43,599.96,245000,1983-2001,True,no_basement,9,2014
19/05/2014,2,2,131.92,853.86,2,False,2,5,3,131.92,,1928,0,98115,47.6979,-122.32,131.92,633.22,592500,1900-1947,True,no_basement,5,2014
20/10/2014,4,2,219.25,707.92,1,False,0,4,3,109.62,109.62,1955,0,98106,47.5278,-122.345,177.44,707.92,385000,1947-1965,True,large,10,2014
11/02/2015,3,2,146.79,1064.2,1,False,0,4,3,111.48,35.3,1974,0,98059,47.4756,-122.147,144.0,989.41,315000,1965-1983,True,small,11,2015
24/11/2014,3,1,114.27,944.82,1,False,0,3,3,114.27,,1979,0,98045,47.4437,-121.772,128.21,938.13,255000,1965-1983,True,no_basement,11,2014
29/08/2014,4,3,228.54,411.09,2,False,0,3,3,228.54,,2006,0,98052,47.7048,-122.109,277.78,525.73,693000,2001-2015,True,no_basement,8,2014
02/12/2014,3,1,154.22,408.77,2,False,0,3,3,135.64,18.58,1911,0,98112,47.6362,-122.302,154.22,408.77,780000,1900-1947,False,small,2,2014
24/10/2014,3,2,117.99,786.88,1,False,0,4,3,117.99,,1960,0,98198,47.4207,-122.29,148.64,786.88,237000,1947-1965,True,no_basement,10,2014
16/12/2014,3,3,195.09,3763.47,2,False,0,3,4,122.63,72.46,1979,0,98074,47.6154,-122.047,221.11,3107.58,525000,1965-1983,True,medium,12,2014
28/04/2015,2,1,71.53,468.23,1,False,0,3,1,71.53,,1930,0,98144,47.5964,-122.299,123.56,239.69,425000,1900-1947,True,no_basement,4,2015
27/10/2014,1,1,70.61,936.36,1,True,4,5,1,70.61,,1936,0,98070,47.4683,-122.438,114.27,1325.44,369900,1900-1947,True,no_basement,10,2014
19/05/2014,4,3,157.93,676.33,2,False,0,4,3,157.93,,1988,0,98031,47.4045,-122.171,181.16,694.44,290000,1983-2001,True,no_basement,5,2014
29/09/2014,3,1,104.05,994.15,1,False,0,3,3,104.05,,1954,0,98106,47.5544,-122.358,104.98,589.93,285000,1947-1965,True,no_basement,9,2014
14/08/2014,2,1,99.41,418.06,1,False,0,3,3,99.41,,1937,0,98115,47.6802,-122.29,122.63,414.81,415000,1900-1947,True,no_basement,8,2014
09/04/2015,3,3,192.31,919.73,1,False,0,3,3,131.92,60.39,1979,0,98023,47.2988,-122.371,192.31,766.44,272500,1965-1983,True,medium,9,2015
04/05/2015,4,4,469.16,1867.34,2,False,2,3,5,441.29,27.87,1982,2008,98004,47.6312,-122.223,361.39,1863.62,2900000,1965-1983,True,small,4,2015
07/10/2014,4,5,493.31,5327.57,2,False,0,4,5,493.31,,1989,0,98077,47.7285,-122.042,388.33,4407.56,1370000,1983-2001,True,no_basement,7,2014
01/05/2015,2,1,96.62,700.3,1,False,0,4,3,96.62,,1939,0,98133,47.7107,-122.352,133.78,699.55,436000,1900-1947,True,no_basement,1,2015
17/10/2014,3,1,157.93,1058.16,1,False,0,4,3,157.93,,1967,0,98003,47.3271,-122.323,125.42,758.45,210000,1965-1983,True,no_basement,10,2014
25/09/2014,3,1,120.77,547.94,1,False,0,3,3,120.77,,1961,0,98178,47.5053,-122.255,122.63,707.82,236000,1947-1965,True,no_basement,9,2014
24/11/2014,3,2,100.33,121.33,1,False,0,3,3,53.88,46.45,1954,2003,98199,47.6601,-122.4,133.78,206.71,331000,1947-1965,True,small,11,2014
20/03/2015,3,3,246.47,418.99,2,False,0,3,3,246.47,,2006,0,98031,47.4145,-122.166,246.47,457.73,365000,2001-2015,True,no_basement,3,2015
27/01/2015,3,2,212.75,1510.41,1,False,0,5,3,212.75,,1960,0,98058,47.4672,-122.165,154.22,978.26,450000,1947-1965,True,no_basement,1,2015
13/11/2014,4,3,354.89,2443.33,2,False,0,3,4,264.77,90.12,2014,0,98028,47.7618,-122.261,172.8,1127.46,770000,2001-2015,True,large,11,2014
05/05/2015,4,3,205.31,4587.05,1,False,0,3,3,205.31,,1997,0,98038,47.3828,-122.071,248.05,4587.98,455000,1983-2001,True,no_basement,5,2015
05/05/2015,3,2,222.04,557.41,1,False,0,3,2,115.2,106.84,1908,0,98118,47.5362,-122.268,187.66,557.41,405000,1900-1947,True,large,5,2015
03/07/2014,4,2,241.55,1052.12,1,False,0,4,3,149.57,91.97,1969,0,98031,47.3954,-122.206,159.79,1030.1,304900,1965-1983,True,large,3,2014
27/02/2015,2,1,79.9,489.13,1,False,0,3,2,79.9,,1931,0,98178,47.5048,-122.272,153.29,815.22,170000,1900-1947,True,no_basement,2,2015
13/05/2015,5,3,355.82,787.81,2,False,1,5,4,244.33,111.48,1905,1994,98122,47.6166,-122.287,283.35,701.97,2050000,1900-1947,True,large,5,2015
30/06/2014,4,3,325.16,654.78,2,False,0,3,4,325.16,,2005,0,98053,47.6811,-122.025,364.18,730.58,780000,2001-2015,True,no_basement,6,2014
10/04/2015,3,3,224.82,1296.82,1,False,0,4,3,161.65,63.17,1988,0,98028,47.7486,-122.23,238.76,1235.6,330000,1983-2001,True,medium,10,2015
05/09/2014,4,3,252.69,805.09,2,False,0,3,4,252.69,,1992,0,98030,47.3846,-122.169,223.89,752.51,370000,1983-2001,True,no_basement,5,2014
17/10/2014,5,3,232.26,1254.18,1,False,0,3,3,171.87,60.39,1979,0,98072,47.7564,-122.144,213.68,905.8,467000,1965-1983,True,medium,10,2014
09/02/2015,3,2,155.15,624.3,1,False,0,3,3,105.91,49.24,1980,0,98034,47.7198,-122.193,155.15,680.04,405000,1965-1983,True,small,9,2015
02/07/2014,5,3,269.42,956.89,1,False,0,3,3,134.71,134.71,1985,0,98006,47.5461,-122.151,214.6,956.89,675000,1983-2001,True,large,2,2014
12/08/2014,2,1,152.36,1309.92,1,False,0,4,3,105.91,46.45,1954,0,98006,47.5712,-122.143,141.21,1256.69,500000,1947-1965,True,small,12,2014
23/07/2014,4,3,175.59,1465.07,2,False,0,4,3,175.59,,1968,0,98166,47.4281,-122.343,223.89,1417.32,389999,1965-1983,True,no_basement,7,2014
24/02/2015,4,2,274.06,838.44,1,False,2,4,3,165.37,108.7,1975,0,98034,47.7128,-122.223,196.95,891.86,630000,1965-1983,True,large,2,2015
22/10/2014,4,3,200.67,885.17,2,False,0,3,4,200.67,,1992,0,98001,47.3341,-122.255,211.82,923.17,360000,1983-2001,True,no_basement,10,2014
02/10/2014,4,3,304.72,1027.5,2,False,0,3,3,210.89,93.83,1986,0,98056,47.5399,-122.181,215.53,1022.3,580000,1983-2001,True,large,2,2014
09/07/2014,3,2,183.02,387.03,2,False,3,5,3,117.99,65.03,1929,0,98126,47.5717,-122.375,222.04,387.03,550000,1900-1947,True,medium,9,2014
10/07/2014,4,3,312.15,2054.16,2,False,0,3,4,312.15,,1994,0,98075,47.5951,-122.017,292.64,1056.67,879000,1983-2001,True,no_basement,10,2014
22/08/2014,3,2,122.63,832.31,1,False,0,3,3,122.63,,1993,0,98042,47.3536,-122.144,161.65,679.67,265000,1983-2001,True,no_basement,8,2014
04/03/2015,3,3,246.19,676.89,2,False,0,3,3,246.19,,1990,0,98059,47.5084,-122.154,222.97,670.75,446500,1983-2001,True,no_basement,4,2015
02/06/2014,3,2,188.59,824.97,1,False,0,3,3,123.56,65.03,1963,0,98108,47.5586,-122.311,198.81,519.51,404000,1947-1965,True,medium,2,2014
29/05/2014,3,2,147.71,1106.84,1,False,2,3,3,101.26,46.45,1957,0,98188,47.4427,-122.274,151.43,840.95,267500,1947-1965,True,small,5,2014
24/06/2014,4,5,422.71,1731.79,1,True,4,3,4,241.55,181.16,2002,0,98074,47.6053,-122.077,422.71,1812.34,3080000,2001-2015,True,large,6,2014
11/08/2014,3,3,226.68,709.03,2,False,0,3,3,226.68,,1998,0,98003,47.3494,-122.301,233.18,734.21,335000,1983-2001,True,no_basement,11,2014
19/06/2014,3,3,180.23,836.12,1,False,0,4,3,90.12,90.12,1948,0,98117,47.6933,-122.393,203.46,679.12,576000,1947-1965,True,large,6,2014
01/04/2015,3,3,189.52,353.96,2,False,0,3,3,189.52,,2006,0,98038,47.3537,-122.0,220.18,426.42,208633,2001-2015,True,no_basement,1,2015
15/01/2015,3,3,204.38,812.89,1,False,0,4,3,104.05,100.33,1964,0,98166,47.476,-122.337,135.64,941.94,315000,1947-1965,True,large,1,2015
17/02/2015,3,2,178.37,306.58,1,False,0,4,3,89.19,89.19,1913,0,98112,47.6239,-122.298,161.65,371.61,725000,1900-1947,True,large,2,2015
03/04/2015,4,3,167.22,719.99,1,False,0,4,3,130.06,37.16,1965,0,98177,47.7776,-122.384,167.22,768.77,550000,1947-1965,True,small,3,2015
12/06/2014,4,3,202.53,677.91,2,False,0,3,3,202.53,,1984,0,98074,47.6459,-122.058,209.03,908.68,610750,1983-2001,True,no_basement,12,2014
28/02/2015,2,1,93.83,464.51,2,False,0,4,2,93.83,,1908,0,98105,47.6692,-122.297,135.64,464.51,550700,1900-1947,True,no_basement,2,2015
08/01/2015,4,3,308.44,982.35,2,False,0,5,3,206.24,102.19,1960,0,98056,47.5376,-122.18,252.69,773.88,665000,1947-1965,True,large,8,2015
09/02/2015,4,3,220.18,371.61,2,False,2,5,3,183.95,36.23,1928,0,98144,47.601,-122.294,226.68,534.19,834000,1900-1947,True,small,9,2015
23/10/2014,5,2,154.22,7284.28,2,False,0,3,2,154.22,,1915,0,98065,47.529,-121.837,154.22,7284.28,201000,1900-1947,False,no_basement,10,2014
02/05/2014,5,3,339.09,840.77,2,False,4,5,4,313.08,26.01,1921,0,98119,47.6345,-122.367,267.56,501.67,2380000,1900-1947,True,small,2,2014
18/06/2014,4,4,398.55,1124.4,1,False,3,3,5,249.91,148.64,1997,0,98006,47.5503,-122.102,358.6,1044.59,1380000,1983-2001,True,large,6,2014
09/12/2014,4,4,398.55,1124.4,1,False,3,3,5,249.91,148.64,1997,0,98006,47.5503,-122.102,358.6,1044.59,1400000,1983-2001,True,large,9,2014
05/11/2014,4,3,181.16,715.35,1,False,0,3,3,125.42,55.74,1979,0,98058,47.4441,-122.125,199.74,682.83,305000,1965-1983,True,medium,5,2014
08/04/2015,3,2,240.62,1305.46,1,False,0,5,3,159.79,80.82,1948,0,98133,47.7357,-122.333,145.86,758.27,487000,1947-1965,True,medium,8,2015
11/05/2015,3,3,179.3,6029.73,1,False,0,4,3,179.3,,1988,0,98042,47.346,-122.157,218.32,5341.88,390000,1983-2001,True,no_basement,11,2015
23/07/2014,2,1,136.57,358.97,1,False,0,4,3,108.7,27.87,1916,0,98103,47.6638,-122.345,145.86,358.97,548000,1900-1947,True,small,7,2014
22/11/2014,4,1,74.32,815.22,1,False,0,3,2,74.32,,1943,0,98166,47.48,-122.336,121.7,815.22,268750,1900-1947,True,no_basement,11,2014
13/05/2014,5,3,292.64,661.37,2,False,0,3,4,292.64,,2013,0,98052,47.6759,-122.151,144.93,778.89,819900,2001-2015,True,no_basement,5,2014
23/10/2014,3,3,188.59,1505.02,2,False,0,3,3,188.59,,1984,0,98027,47.5162,-122.057,247.12,1668.34,520000,1983-2001,True,no_basement,10,2014
21/07/2014,3,2,134.71,1040.88,1,False,0,3,3,134.71,,2003,0,98001,47.2639,-122.252,141.21,884.24,230000,2001-2015,True,no_basement,7,2014
02/02/2015,3,2,140.28,952.06,1,False,0,3,3,140.28,,1969,0,98023,47.2929,-122.371,140.28,906.08,240000,1965-1983,True,no_basement,2,2015
05/09/2014,2,1,115.2,1123.37,1,False,0,3,2,89.19,26.01,1922,1984,98146,47.4957,-122.352,169.08,693.05,232000,1900-1947,True,small,5,2014
11/03/2015,2,1,115.2,1123.37,1,False,0,3,2,89.19,26.01,1922,1984,98146,47.4957,-122.352,169.08,693.05,240500,1900-1947,True,small,11,2015
27/10/2014,3,3,281.49,4180.97,2,False,0,3,4,281.49,,1987,0,98077,47.7721,-122.093,286.14,3324.14,274975,1983-2001,True,no_basement,10,2014
05/09/2014,4,2,190.45,408.77,2,False,0,4,4,190.45,,1922,0,98102,47.644,-122.319,215.53,510.96,740000,1900-1947,True,no_basement,5,2014
28/04/2015,3,1,92.9,709.4,1,False,0,2,3,92.9,,1952,0,98166,47.472,-122.344,106.84,706.06,186375,1947-1965,True,no_basement,4,2015
25/07/2014,3,3,220.18,955.87,1,False,0,4,4,147.71,72.46,1977,0,98005,47.592,-122.166,232.26,929.39,790000,1965-1983,True,medium,7,2014
